timestamp,session_id,stage,direction,event_name,raw_hex,crc_valid,payload_summary,prediction,confidence,weight_grams,sensors_json,note
2026-04-03T21:07:35+02:00,2be238669c56484ea6a771c7bc08ec83,active,TX,POLL_WEIGHT,aa 12 00 1e 78,,(none),,,0,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:35+02:00,2be238669c56484ea6a771c7bc08ec83,active,RX,DATA,aa a2 04 cc 29 00 00 bf 09,1,cc 29 00 00,,,0,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:36+02:00,2be238669c56484ea6a771c7bc08ec83,active,TX,READ_SENSOR,aa 11 01 05 5b db,,GATE_ALARM,,,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:36+02:00,2be238669c56484ea6a771c7bc08ec83,active,RX,DATA,aa a2 02 05 00 4b 12,1,05 00,,,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:36+02:00,2be238669c56484ea6a771c7bc08ec83,active,INFER,ml_prediction,,,other,other,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:36+02:00,2be238669c56484ea6a771c7bc08ec83,active,TX,REJECT_ITEM,aa 63 01 01 b7 2d,,0x01,other,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:36+02:00,2be238669c56484ea6a771c7bc08ec83,active,STATE,reject_sent,,,,other,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",completion_is_firmware_underdocumented
2026-04-03T21:07:36+02:00,2be238669c56484ea6a771c7bc08ec83,active,TX,READ_SENSOR,aa 11 01 07 19 fb,,DROP_SENSOR,,,0,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:36+02:00,2be238669c56484ea6a771c7bc08ec83,active,RX,DATA,aa a2 02 07 00 29 74,1,07 00,,,0,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:36+02:00,2be238669c56484ea6a771c7bc08ec83,active,INFER,ml_prediction,,,none,none,1.0,0,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:37+02:00,2be238669c56484ea6a771c7bc08ec83,active,TX,READ_SENSOR,aa 11 01 04 7a cb,,EXIT_GATE,none,1.0,0,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:37+02:00,2be238669c56484ea6a771c7bc08ec83,active,RX,DATA,aa a2 02 04 00 7a 21,1,04 00,none,1.0,0,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:38+02:00,2be238669c56484ea6a771c7bc08ec83,active,TX,POLL_WEIGHT,aa 12 00 1e 78,,(none),none,1.0,0,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:38+02:00,2be238669c56484ea6a771c7bc08ec83,active,RX,DATA,aa a2 04 cc 29 00 00 bf 09,1,cc 29 00 00,none,1.0,0,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:38+02:00,2be238669c56484ea6a771c7bc08ec83,active,TX,READ_SENSOR,aa 11 01 05 5b db,,GATE_ALARM,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:38+02:00,2be238669c56484ea6a771c7bc08ec83,active,RX,DATA,aa a2 02 05 00 4b 12,1,05 00,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:39+02:00,2be238669c56484ea6a771c7bc08ec83,active,TX,READ_SENSOR,aa 11 01 07 19 fb,,DROP_SENSOR,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:39+02:00,2be238669c56484ea6a771c7bc08ec83,active,RX,DATA,aa a2 02 07 00 29 74,1,07 00,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:40+02:00,2be238669c56484ea6a771c7bc08ec83,active,INFER,ml_prediction,,,none,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:40+02:00,2be238669c56484ea6a771c7bc08ec83,active,TX,READ_SENSOR,aa 11 01 04 7a cb,,EXIT_GATE,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:40+02:00,2be238669c56484ea6a771c7bc08ec83,active,RX,DATA,aa a2 02 04 00 7a 21,1,04 00,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:40+02:00,2be238669c56484ea6a771c7bc08ec83,active,TX,PING,aa 01 00 3e 2e,,(none),none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:40+02:00,2be238669c56484ea6a771c7bc08ec83,active,RX,ACK,aa a0 02 4f 4b 8b e4,1,4f 4b,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:41+02:00,2be238669c56484ea6a771c7bc08ec83,active,TX,POLL_WEIGHT,aa 12 00 1e 78,,(none),none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:41+02:00,2be238669c56484ea6a771c7bc08ec83,active,RX,DATA,aa a2 04 cc 29 00 00 bf 09,1,cc 29 00 00,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:41+02:00,2be238669c56484ea6a771c7bc08ec83,active,TX,READ_SENSOR,aa 11 01 05 5b db,,GATE_ALARM,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:41+02:00,2be238669c56484ea6a771c7bc08ec83,active,RX,DATA,aa a2 02 05 00 4b 12,1,05 00,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:42+02:00,2be238669c56484ea6a771c7bc08ec83,active,TX,READ_SENSOR,aa 11 01 07 19 fb,,DROP_SENSOR,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:42+02:00,2be238669c56484ea6a771c7bc08ec83,active,RX,DATA,aa a2 02 07 00 29 74,1,07 00,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:42+02:00,2be238669c56484ea6a771c7bc08ec83,active,INFER,ml_prediction,,,none,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:43+02:00,2be238669c56484ea6a771c7bc08ec83,active,TX,READ_SENSOR,aa 11 01 04 7a cb,,EXIT_GATE,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:43+02:00,2be238669c56484ea6a771c7bc08ec83,active,RX,DATA,aa a2 02 04 00 7a 21,1,04 00,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:43+02:00,2be238669c56484ea6a771c7bc08ec83,active,TX,POLL_WEIGHT,aa 12 00 1e 78,,(none),none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:43+02:00,2be238669c56484ea6a771c7bc08ec83,active,RX,DATA,aa a2 04 cc 29 00 00 bf 09,1,cc 29 00 00,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:44+02:00,2be238669c56484ea6a771c7bc08ec83,active,TX,READ_SENSOR,aa 11 01 05 5b db,,GATE_ALARM,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:44+02:00,2be238669c56484ea6a771c7bc08ec83,active,RX,DATA,aa a2 02 05 00 4b 12,1,05 00,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:45+02:00,2be238669c56484ea6a771c7bc08ec83,active,TX,READ_SENSOR,aa 11 01 07 19 fb,,DROP_SENSOR,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:45+02:00,2be238669c56484ea6a771c7bc08ec83,active,RX,DATA,aa a2 02 07 00 29 74,1,07 00,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:45+02:00,2be238669c56484ea6a771c7bc08ec83,active,TX,READ_SENSOR,aa 11 01 04 7a cb,,EXIT_GATE,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:45+02:00,2be238669c56484ea6a771c7bc08ec83,active,RX,DATA,aa a2 02 04 00 7a 21,1,04 00,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:45+02:00,2be238669c56484ea6a771c7bc08ec83,active,INFER,ml_prediction,,,none,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:46+02:00,2be238669c56484ea6a771c7bc08ec83,active,TX,POLL_WEIGHT,aa 12 00 1e 78,,(none),none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:46+02:00,2be238669c56484ea6a771c7bc08ec83,active,RX,DATA,aa a2 04 cc 29 00 00 bf 09,1,cc 29 00 00,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:47+02:00,2be238669c56484ea6a771c7bc08ec83,active,TX,READ_SENSOR,aa 11 01 05 5b db,,GATE_ALARM,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:47+02:00,2be238669c56484ea6a771c7bc08ec83,active,RX,DATA,aa a2 02 05 00 4b 12,1,05 00,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:48+02:00,2be238669c56484ea6a771c7bc08ec83,active,TX,READ_SENSOR,aa 11 01 07 19 fb,,DROP_SENSOR,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:48+02:00,2be238669c56484ea6a771c7bc08ec83,active,RX,DATA,aa a2 02 07 00 29 74,1,07 00,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:48+02:00,2be238669c56484ea6a771c7bc08ec83,active,TX,READ_SENSOR,aa 11 01 04 7a cb,,EXIT_GATE,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:48+02:00,2be238669c56484ea6a771c7bc08ec83,active,RX,DATA,aa a2 02 04 00 7a 21,1,04 00,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:49+02:00,2be238669c56484ea6a771c7bc08ec83,active,TX,POLL_WEIGHT,aa 12 00 1e 78,,(none),none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:49+02:00,2be238669c56484ea6a771c7bc08ec83,active,RX,DATA,aa a2 04 cc 29 00 00 bf 09,1,cc 29 00 00,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:50+02:00,2be238669c56484ea6a771c7bc08ec83,active,TX,READ_SENSOR,aa 11 01 05 5b db,,GATE_ALARM,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:50+02:00,2be238669c56484ea6a771c7bc08ec83,active,RX,DATA,aa a2 02 05 00 4b 12,1,05 00,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:50+02:00,2be238669c56484ea6a771c7bc08ec83,active,TX,PING,aa 01 00 3e 2e,,(none),none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:50+02:00,2be238669c56484ea6a771c7bc08ec83,active,RX,ACK,aa a0 02 4f 4b 8b e4,1,4f 4b,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:50+02:00,2be238669c56484ea6a771c7bc08ec83,active,TX,READ_SENSOR,aa 11 01 07 19 fb,,DROP_SENSOR,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:50+02:00,2be238669c56484ea6a771c7bc08ec83,active,RX,DATA,aa a2 02 07 00 29 74,1,07 00,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:52+02:00,2be238669c56484ea6a771c7bc08ec83,await_gate_close,STATE,end_session_requested,,,,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:52+02:00,2be238669c56484ea6a771c7bc08ec83,await_gate_close,TX,END_SESSION,aa 64 00 e1 da,,(none),none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:52+02:00,2be238669c56484ea6a771c7bc08ec83,await_gate_close,TX,READ_SENSOR,aa 11 01 02 bc ab,,GATE_CLOSED,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:52+02:00,2be238669c56484ea6a771c7bc08ec83,await_gate_close,RX,DATA,aa a2 02 02 01 fd 9b,1,02 01,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 0, ""gate_opened"": 1}",
2026-04-03T21:07:52+02:00,2be238669c56484ea6a771c7bc08ec83,connected,STATE,gate_close_confirmed,,,,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 1, ""gate_opened"": 1}",
2026-04-03T21:07:52+02:00,2be238669c56484ea6a771c7bc08ec83,connected,STATE,session_ended,,,,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 1, ""gate_opened"": 1}",
2026-04-03T21:07:52+02:00,,connected,RX,BASKET_STATUS,aa 73 00 05 40,1,(none),none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 1, ""gate_opened"": 1}",
2026-04-03T21:07:52+02:00,,connected,TX,READ_SENSOR,aa 11 01 02 bc ab,,GATE_CLOSED,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 1, ""gate_opened"": 1}",
2026-04-03T21:07:52+02:00,,connected,RX,DATA,aa a2 02 02 01 fd 9b,1,02 01,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 1, ""gate_opened"": 1}",
2026-04-03T21:08:00+02:00,,connected,TX,PING,aa 01 00 3e 2e,,(none),none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 1, ""gate_opened"": 1}",
2026-04-03T21:08:00+02:00,,connected,RX,ACK,aa a0 02 4f 4b 8b e4,1,4f 4b,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 1, ""gate_opened"": 1}",
2026-04-03T21:08:10+02:00,,connected,TX,PING,aa 01 00 3e 2e,,(none),none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 1, ""gate_opened"": 1}",
2026-04-03T21:08:10+02:00,,connected,RX,ACK,aa a0 02 4f 4b 8b e4,1,4f 4b,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 1, ""gate_opened"": 1}",
2026-04-03T21:08:20+02:00,,connected,TX,PING,aa 01 00 3e 2e,,(none),none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 1, ""gate_opened"": 1}",
2026-04-03T21:08:20+02:00,,connected,RX,ACK,aa a0 02 4f 4b 8b e4,1,4f 4b,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 1, ""gate_opened"": 1}",
2026-04-03T21:08:30+02:00,,connected,TX,PING,aa 01 00 3e 2e,,(none),none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 1, ""gate_opened"": 1}",
2026-04-03T21:08:30+02:00,,connected,RX,ACK,aa a0 02 4f 4b 8b e4,1,4f 4b,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 1, ""gate_opened"": 1}",
2026-04-03T21:08:40+02:00,,connected,TX,PING,aa 01 00 3e 2e,,(none),none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 1, ""gate_opened"": 1}",
2026-04-03T21:08:40+02:00,,connected,RX,ACK,aa a0 02 4f 4b 8b e4,1,4f 4b,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 1, ""gate_opened"": 1}",
2026-04-03T21:08:50+02:00,,connected,TX,PING,aa 01 00 3e 2e,,(none),none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 1, ""gate_opened"": 1}",
2026-04-03T21:08:50+02:00,,connected,RX,ACK,aa a0 02 4f 4b 8b e4,1,4f 4b,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 1, ""gate_opened"": 1}",
2026-04-03T21:08:51+02:00,1eada3ddcdf04c318e01755f7efb9187,basket_precheck,STATE,session_started,,,,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 1, ""gate_opened"": 1}",
2026-04-03T21:08:51+02:00,1eada3ddcdf04c318e01755f7efb9187,basket_precheck,STATE,basket_precheck_started,,,,none,1.0,11,"{""basket_1"": 0, ""basket_2"": 0, ""basket_3"": 0, ""drop_sensor"": 0, ""exit_gate"": 0, ""gate_alarm"": 0, ""gate_closed"": 1, ""gate_opened"": 1}",
